video_name,visit_id,arrival_frame,departure_frame,arrival_time_seconds,departure_time_seconds,stay_duration_frames,stay_duration_seconds,stay_duration_minutes,avg_motion_score,max_motion_score,avg_brightness,min_brightness,max_brightness,brightness_variation,light_condition,avg_activity_index,avg_edge_density,avg_color_variance,next_arrival,inter_visit_interval_seconds,inter_visit_interval_minutes
093627-00038-M-0002,9,613,614,20.433333333333334,20.466666666666665,2,0.06666666666666667,0.0011111111111111111,0.0921005,0.094189,96.88499999999999,96.83,96.94,0.10999999999999943,DIM,0.193775,0.1016745,50.364999999999995,20.533333333333335,0.06666666666666998,0.0011111111111111664
093627-00038-M-0002,10,616,617,20.533333333333335,20.566666666666666,2,0.06666666666666667,0.0011111111111111111,0.0885885,0.088982,96.78,96.63,96.93,0.30000000000001137,DIM,0.1902725,0.101684,50.245000000000005,20.7,0.13333333333333286,0.0022222222222222144
093627-00038-M-0002,11,621,625,20.7,20.833333333333332,5,0.16666666666666666,0.0027777777777777775,0.0851606,0.093647,96.76199999999999,96.27,96.99,0.7199999999999989,DIM,0.18730600000000003,0.10214539999999998,50.324,20.9,0.06666666666666643,0.0011111111111111072
093627-00038-M-0002,12,627,629,20.9,20.966666666666665,3,0.1,0.0016666666666666668,0.08635433333333335,0.096585,96.82333333333332,96.77,96.88,0.10999999999999943,DIM,0.1885983333333333,0.10224366666666666,50.06,,,
094119-00050-M-0002,1,1,9,0.03333333333333333,0.3,9,0.3,0.005,0.09385577777777779,0.104705,97.54777777777777,97.3,98.01,0.710000000000008,DIM,0.19857744444444445,0.10472155555555557,51.30222222222223,0.36666666666666664,0.06666666666666665,0.001111111111111111
094119-00050-M-0002,2,11,12,0.36666666666666664,0.4,2,0.06666666666666667,0.0011111111111111111,0.090529,0.095313,97.445,97.37,97.52,0.14999999999999147,DIM,0.19539,0.10486100000000001,51.415,0.4666666666666667,0.06666666666666665,0.001111111111111111
094119-00050-M-0002,3,14,21,0.4666666666666667,0.7,8,0.26666666666666666,0.0044444444444444444,0.086523,0.094054,97.05375000000001,96.84,97.24,0.3999999999999915,DIM,0.19160737500000002,0.105083875,51.3575,1.0,0.30000000000000004,0.005000000000000001
094119-00050-M-0002,4,30,33,1.0,1.1,4,0.13333333333333333,0.0022222222222222222,0.0970015,0.129354,97.515,97.24,97.71,0.46999999999999886,DIM,0.2041135,0.1071115,51.8075,1.1666666666666667,0.06666666666666665,0.001111111111111111
094119-00050-M-0002,5,35,106,1.1666666666666667,3.533333333333333,72,2.4,0.04,0.09420404166666668,0.135896,97.77833333333335,96.46,98.55,2.0900000000000034,DIM,0.19628241666666668,0.10207831944444444,51.02152777777778,3.6,0.06666666666666687,0.0011111111111111146
094119-00050-M-0002,6,108,109,3.6,3.6333333333333333,2,0.06666666666666667,0.0011111111111111111,0.0812565,0.081659,98.515,98.49,98.54,0.05000000000001137,DIM,0.18538,0.10412350000000001,51.735,4.0,0.3666666666666667,0.006111111111111111
094119-00050-M-0002,7,120,122,4.0,4.066666666666666,3,0.1,0.0016666666666666668,0.10349633333333334,0.134606,96.31333333333333,96.09,96.48,0.39000000000000057,DIM,0.21139033333333335,0.107894,51.66,4.266666666666667,0.20000000000000018,0.003333333333333336
094119-00050-M-0002,8,128,132,4.266666666666667,4.4,5,0.16666666666666666,0.0027777777777777775,0.0846946,0.090915,96.70600000000002,96.22,97.1,0.8799999999999955,DIM,0.18628240000000001,0.10158740000000002,51.104,4.533333333333333,0.13333333333333286,0.0022222222222222144
094119-00050-M-0002,9,136,137,4.533333333333333,4.566666666666666,2,0.06666666666666667,0.0011111111111111111,0.0821885,0.084213,96.655,96.65,96.66,0.009999999999990905,DIM,0.183875,0.101687,50.959999999999994,4.9,0.3333333333333339,0.005555555555555565
094119-00050-M-0002,10,147,148,4.9,4.933333333333334,2,0.06666666666666667,0.0011111111111111111,0.086285,0.08776,96.95,96.93,96.97,0.03999999999999204,DIM,0.1890865,0.102802,51.105000000000004,5.066666666666666,0.13333333333333286,0.0022222222222222144
094119-00050-M-0002,11,152,156,5.066666666666666,5.2,5,0.16666666666666666,0.0027777777777777775,0.08188899999999999,0.084978,96.738,96.63,96.9,0.27000000000001023,DIM,0.1887736,0.1068846,51.775999999999996,5.3,0.09999999999999964,0.0016666666666666607
094119-00050-M-0002,12,159,160,5.3,5.333333333333333,2,0.06666666666666667,0.0011111111111111111,0.0839925,0.084271,97.28,97.24,97.32,0.0799999999999983,DIM,0.190004,0.10601150000000001,51.49,5.466666666666667,0.13333333333333375,0.002222222222222229
094119-00050-M-0002,13,164,182,5.466666666666667,6.066666666666666,19,0.6333333333333333,0.010555555555555556,0.08612247368421051,0.134588,97.62421052631578,96.91,97.96,1.0499999999999972,DIM,0.19146273684210527,0.10534026315789474,51.44842105263158,6.133333333333334,0.06666666666666732,0.001111111111111122
094119-00050-M-0002,14,184,186,6.133333333333334,6.2,3,0.1,0.0016666666666666668,0.08422533333333333,0.085191,97.78333333333335,97.22,98.16,0.9399999999999977,DIM,0.189611,0.10538533333333333,51.38666666666666,6.333333333333333,0.13333333333333286,0.0022222222222222144
094119-00050-M-0002,15,190,300,6.333333333333333,10.0,111,3.7,0.06166666666666667,0.0907958108108108,0.142211,97.15801801801803,95.99,98.81,2.8200000000000074,DIM,0.19333991891891894,0.10254409909909909,51.06846846846847,10.066666666666666,0.06666666666666643,0.0011111111111111072
094119-00050-M-0002,16,302,387,10.066666666666666,12.9,86,2.8666666666666667,0.04777777777777778,0.08997046511627907,0.136642,97.97848837209304,97.0,98.98,1.980000000000004,DIM,0.19304702325581394,0.10307658139534885,51.29569767441862,12.966666666666667,0.06666666666666643,0.0011111111111111072
094119-00050-M-0002,17,389,392,12.966666666666667,13.066666666666666,4,0.13333333333333333,0.0022222222222222222,0.09800125,0.13427,98.005,97.8,98.21,0.4099999999999966,DIM,0.2039585,0.10595725,51.495,13.133333333333333,0.06666666666666643,0.0011111111111111072
094119-00050-M-0002,18,394,555,13.133333333333333,18.5,162,5.4,0.09000000000000001,0.09330722839506173,0.148592,98.07172839506174,96.75,98.92,2.1700000000000017,DIM,0.19780000617283952,0.10449270370370371,51.57901234567901,18.566666666666666,0.06666666666666643,0.0011111111111111072
094119-00050-M-0002,19,557,560,18.566666666666666,18.666666666666668,4,0.13333333333333333,0.0022222222222222222,0.08278975,0.084454,97.93249999999999,97.76,98.07,0.30999999999998806,DIM,0.18736799999999998,0.10457825,51.58,19.0,0.33333333333333215,0.005555555555555536
094119-00050-M-0002,20,570,571,19.0,19.033333333333335,2,0.06666666666666667,0.0011111111111111111,0.11100600000000001,0.138386,97.09,97.03,97.15,0.12000000000000455,DIM,0.2233725,0.11236650000000001,52.405,19.133333333333333,0.09999999999999787,0.0016666666666666312
094119-00050-M-0002,21,574,576,19.133333333333333,19.2,3,0.1,0.0016666666666666668,0.083606,0.085476,97.40666666666668,97.3,97.49,0.18999999999999773,DIM,0.19232200000000002,0.108716,51.903333333333336,20.8,1.6000000000000014,0.02666666666666669
094119-00050-M-0002,22,624,626,20.8,20.866666666666667,3,0.1,0.0016666666666666668,0.08524833333333333,0.0905,97.04333333333334,96.91,97.17,0.2600000000000051,DIM,0.19111766666666666,0.10586933333333333,51.583333333333336,21.0,0.13333333333333286,0.0022222222222222144
094119-00050-M-0002,23,630,631,21.0,21.033333333333335,2,0.06666666666666667,0.0011111111111111111,0.1139675,0.133897,96.99000000000001,96.98,97.0,0.01999999999999602,DIM,0.22282449999999998,0.1088565,51.894999999999996,21.4,0.3666666666666636,0.006111111111111059
094119-00050-M-0002,24,642,643,21.4,21.433333333333334,2,0.06666666666666667,0.0011111111111111111,0.08272550000000001,0.08365,97.31,97.27,97.35,0.0799999999999983,DIM,0.1879125,0.1051875,51.465,21.5,0.06666666666666643,0.0011111111111111072
094119-00050-M-0002,25,645,647,21.5,21.566666666666666,3,0.1,0.0016666666666666668,0.08392066666666666,0.086214,96.83666666666666,96.75,96.9,0.15000000000000568,DIM,0.18889733333333333,0.10497699999999999,51.32,21.633333333333333,0.06666666666666643,0.0011111111111111072
094119-00050-M-0002,26,649,695,21.633333333333333,23.166666666666668,47,1.5666666666666667,0.02611111111111111,0.08869861702127659,0.136584,97.76659574468084,96.82,98.6,1.7800000000000011,DIM,0.19446514893617023,0.10576659574468082,51.554680851063836,23.266666666666666,0.09999999999999787,0.0016666666666666312
094119-00050-M-0002,27,698,699,23.266666666666666,23.3,2,0.06666666666666667,0.0011111111111111111,0.0813405,0.081676,97.52,97.21,97.83,0.6200000000000045,DIM,0.1885945,0.107254,51.620000000000005,24.433333333333334,1.1333333333333329,0.018888888888888882
094119-00050-M-0002,28,733,735,24.433333333333334,24.5,3,0.1,0.0016666666666666668,0.08668799999999999,0.090755,97.18333333333332,97.07,97.28,0.21000000000000796,DIM,0.19553500000000001,0.10884699999999999,51.53,24.566666666666666,0.06666666666666643,0.0011111111111111072
094119-00050-M-0002,29,737,743,24.566666666666666,24.766666666666666,7,0.23333333333333334,0.0038888888888888888,0.08667485714285714,0.092498,97.6557142857143,97.16,98.05,0.8900000000000006,DIM,0.19331371428571428,0.10663900000000001,51.40142857142856,24.866666666666667,0.10000000000000142,0.0016666666666666904
094119-00050-M-0002,30,746,747,24.866666666666667,24.9,2,0.06666666666666667,0.0011111111111111111,0.0999245,0.109502,96.355,96.26,96.45,0.18999999999999773,DIM,0.203923,0.1039985,50.925,,,
094209-00040-M-0002,1,1,600,0.03333333333333333,20.0,600,20.0,0.3333333333333333,0.10460270833333334,0.150466,98.32643333333334,94.93,102.3,7.36999999999999,DIM,0.20506385166666666,0.10046118333333333,51.35265,,,
20250429_1300-1400_130659-00049-M-0002,1,1,410,0.03333333333333333,13.666666666666666,410,13.666666666666666,0.22777777777777777,0.0987617536585366,0.13104,107.84797560975609,105.21,111.78,6.570000000000007,DIM,0.17347535365853659,0.07471357317073171,53.215097560975614,13.833333333333334,0.16666666666666785,0.0027777777777777974
20250429_1300-1400_130659-00049-M-0002,2,415,418,13.833333333333334,13.933333333333334,4,0.13333333333333333,0.0022222222222222222,0.08141175,0.082816,106.02000000000001,105.91,106.08,0.1700000000000017,DIM,0.159387,0.07797499999999999,53.4425,14.0,0.06666666666666643,0.0011111111111111072
20250429_1300-1400_130659-00049-M-0002,3,420,422,14.0,14.066666666666666,3,0.1,0.0016666666666666668,0.09686633333333333,0.119011,105.65666666666668,105.38,105.81,0.4300000000000068,DIM,0.17855033333333334,0.08168433333333334,54.47,14.2,0.13333333333333286,0.0022222222222222144
20250429_1300-1400_130659-00049-M-0002,4,426,428,14.2,14.266666666666667,3,0.1,0.0016666666666666668,0.08245833333333333,0.085514,106.42,106.32,106.55,0.23000000000000398,DIM,0.1601216666666667,0.07766333333333333,54.31,14.333333333333334,0.06666666666666643,0.0011111111111111072
20250429_1300-1400_130659-00049-M-0002,5,430,448,14.333333333333334,14.933333333333334,19,0.6333333333333333,0.010555555555555556,0.08414147368421052,0.089695,106.32736842105264,105.81,106.71,0.8999999999999915,DIM,0.16191173684210525,0.07777031578947369,53.823157894736845,15.333333333333334,0.40000000000000036,0.006666666666666672
20250429_1300-1400_130659-00049-M-0002,6,460,463,15.333333333333334,15.433333333333334,4,0.13333333333333333,0.0022222222222222222,0.084685,0.087491,106.98,106.8,107.22,0.4200000000000017,DIM,0.1661505,0.08146575,54.01,15.5,0.06666666666666643,0.0011111111111111072
20250429_1300-1400_130659-00049-M-0002,7,465,466,15.5,15.533333333333333,2,0.06666666666666667,0.0011111111111111111,0.0821345,0.082749,106.905,106.86,106.95,0.09000000000000341,DIM,0.162886,0.0807515,54.035,16.0,0.4666666666666668,0.00777777777777778
20250429_1300-1400_130659-00049-M-0002,8,480,482,16.0,16.066666666666666,3,0.1,0.0016666666666666668,0.09543433333333333,0.120177,107.76,107.58,107.86,0.28000000000000114,DIM,0.180245,0.08481066666666666,54.80666666666667,16.133333333333333,0.06666666666666643,0.0011111111111111072
20250429_1300-1400_130659-00049-M-0002,9,484,486,16.133333333333333,16.2,3,0.1,0.0016666666666666668,0.08223399999999999,0.083586,107.42666666666666,107.27,107.74,0.46999999999999886,DIM,0.164597,0.082363,54.383333333333326,16.266666666666666,0.06666666666666643,0.0011111111111111072
20250429_1300-1400_130659-00049-M-0002,10,488,489,16.266666666666666,16.3,2,0.06666666666666667,0.0011111111111111111,0.082563,0.083525,107.035,106.91,107.16,0.25,DIM,0.16379749999999998,0.081235,54.155,16.433333333333334,0.13333333333333286,0.0022222222222222144
20250429_1300-1400_130659-00049-M-0002,11,493,494,16.433333333333334,16.466666666666665,2,0.06666666666666667,0.0011111111111111111,0.082051,0.082884,106.775,106.73,106.82,0.0899999999999892,DIM,0.16305999999999998,0.0810095,54.195,16.7,0.23333333333333428,0.003888888888888905
20250429_1300-1400_130659-00049-M-0002,12,501,524,16.7,17.466666666666665,24,0.8,0.013333333333333334,0.08761837500000001,0.122785,109.31875000000001,107.81,110.37,2.5600000000000023,DIM,0.16871875,0.08110045833333333,54.27375,17.6,0.1333333333333364,0.0022222222222222734
20250429_1300-1400_130659-00049-M-0002,13,528,625,17.6,20.833333333333332,98,3.2666666666666666,0.05444444444444444,0.08914534693877552,0.127784,108.05693877551022,106.77,111.1,4.329999999999998,DIM,0.17053294897959181,0.08138757142857143,54.22142857142856,20.9,0.06666666666666643,0.0011111111111111072
20250429_1300-1400_130659-00049-M-0002,14,627,632,20.9,21.066666666666666,6,0.2,0.0033333333333333335,0.08987849999999999,0.122695,107.34166666666665,107.05,107.48,0.4300000000000068,DIM,0.17228883333333334,0.08241033333333334,54.25333333333333,21.133333333333333,0.06666666666666643,0.0011111111111111072
20250429_1300-1400_130659-00049-M-0002,15,634,637,21.133333333333333,21.233333333333334,4,0.13333333333333333,0.0022222222222222222,0.082732,0.085219,107.235,107.06,107.44,0.37999999999999545,DIM,0.16604825,0.08331625000000001,54.1375,21.3,0.06666666666666643,0.0011111111111111072
20250429_1300-1400_130659-00049-M-0002,16,639,647,21.3,21.566666666666666,9,0.3,0.005,0.08195744444444444,0.084397,107.18333333333334,106.97,107.44,0.46999999999999886,DIM,0.16289288888888886,0.08093544444444445,54.20777777777778,21.7,0.13333333333333286,0.0022222222222222144
20250429_1300-1400_130659-00049-M-0002,17,651,657,21.7,21.9,7,0.23333333333333334,0.0038888888888888888,0.08384014285714285,0.088772,108.44857142857143,107.81,109.12,1.3100000000000023,DIM,0.1658727142857143,0.082033,54.92857142857143,21.966666666666665,0.06666666666666643,0.0011111111111111072
20250429_1300-1400_130659-00049-M-0002,18,659,749,21.966666666666665,24.966666666666665,91,3.033333333333333,0.050555555555555555,0.0944616043956044,0.124571,108.75692307692307,107.29,109.93,2.6400000000000006,DIM,0.17439652747252748,0.07993493406593408,54.41824175824176,,,
