frame,edge_density,motion_score,activity_index,mean_brightness,color_variance,video_name,source_file
frame_000240.jpg,0.11745,0.123033,0.240483,96.79,52.79,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000241.jpg,0.117822,0.055502,0.173324,96.91,52.86,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000242.jpg,0.117482,0.058789,0.176271,96.84,52.84,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000243.jpg,0.117317,0.056097,0.173414,96.95,52.75,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000244.jpg,0.11665,0.055881,0.172531,96.87,52.63,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000245.jpg,0.116301,0.05019,0.166491,96.94,52.56,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000246.jpg,0.116202,0.050203,0.166405,96.92,52.47,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000247.jpg,0.115923,0.053168,0.169092,96.96,52.39,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000248.jpg,0.115173,0.056816,0.171989,96.96,52.36,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000249.jpg,0.114054,0.055993,0.170047,97.1,52.41,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000250.jpg,0.114669,0.055392,0.17006,97.11,52.44,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000251.jpg,0.114655,0.056283,0.170938,97.25,52.51,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000252.jpg,0.114479,0.055085,0.169564,97.22,52.47,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000253.jpg,0.114789,0.055677,0.170466,97.19,52.44,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000254.jpg,0.115256,0.056075,0.171331,97.13,52.44,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000255.jpg,0.114085,0.05816,0.172245,97.1,52.33,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000256.jpg,0.11331,0.060507,0.173817,97.01,52.28,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000257.jpg,0.112895,0.062443,0.175337,97.1,52.28,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000258.jpg,0.113075,0.059444,0.172518,97.04,52.27,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000259.jpg,0.113045,0.057409,0.170454,97.13,52.29,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000260.jpg,0.113494,0.056727,0.170222,97.07,52.29,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000261.jpg,0.114267,0.05586,0.170127,97.09,52.34,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000262.jpg,0.114432,0.053651,0.168082,97.04,52.43,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000263.jpg,0.114512,0.054831,0.169343,97.13,52.4,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000264.jpg,0.114937,0.054907,0.169844,97.18,52.45,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000265.jpg,0.114707,0.053864,0.16857,97.18,52.44,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000266.jpg,0.114699,0.057455,0.172154,97.06,52.44,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000267.jpg,0.113539,0.059529,0.173068,97.12,52.29,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000268.jpg,0.113703,0.06076,0.174463,97.08,52.3,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000269.jpg,0.112899,0.054689,0.167588,97.14,52.29,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000270.jpg,0.117944,0.121487,0.239432,96.5,52.81,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000271.jpg,0.117683,0.05773,0.175413,96.5,52.77,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000272.jpg,0.116697,0.058396,0.175093,95.97,52.58,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000273.jpg,0.115962,0.054788,0.170749,95.79,52.45,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000274.jpg,0.115758,0.061316,0.177074,95.76,52.5,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000275.jpg,0.114845,0.063102,0.177947,95.69,52.32,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000276.jpg,0.114133,0.058261,0.172394,95.94,52.24,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000277.jpg,0.112315,0.058123,0.170438,96.24,52.13,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000278.jpg,0.112344,0.060245,0.172589,96.39,52.18,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000279.jpg,0.11197,0.060433,0.172403,96.61,52.15,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000280.jpg,0.111955,0.053096,0.165051,96.68,52.21,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000281.jpg,0.111935,0.053024,0.164959,96.64,52.21,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000282.jpg,0.112106,0.054872,0.166979,96.39,52.22,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000283.jpg,0.111589,0.056552,0.16814,96.26,52.05,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000284.jpg,0.111911,0.05731,0.169222,96.25,52.11,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000285.jpg,0.111885,0.057503,0.169388,96.41,52.18,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000286.jpg,0.112337,0.057953,0.170291,96.3,52.26,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000287.jpg,0.112061,0.058946,0.171007,96.23,52.24,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000288.jpg,0.111715,0.060207,0.171922,96.23,52.21,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000289.jpg,0.111426,0.058618,0.170044,96.38,52.13,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000290.jpg,0.110975,0.064663,0.175638,96.34,52.02,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000291.jpg,0.110394,0.064407,0.1748,96.53,52.03,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000292.jpg,0.110856,0.059977,0.170834,96.69,52.07,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000293.jpg,0.109688,0.059592,0.16928,96.81,52.09,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000294.jpg,0.110391,0.061206,0.171598,96.88,52.2,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000295.jpg,0.109642,0.062927,0.172569,97.15,52.2,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000296.jpg,0.109155,0.061934,0.171089,97.16,52.14,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000297.jpg,0.108708,0.060549,0.169257,97.14,52.11,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000298.jpg,0.108768,0.064462,0.17323,97.07,52.1,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000299.jpg,0.108578,0.065014,0.173592,96.89,52.04,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000300.jpg,0.11452,0.137167,0.251687,96.67,52.57,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000301.jpg,0.113314,0.060086,0.1734,96.9,52.47,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000302.jpg,0.112361,0.061758,0.174119,96.93,52.38,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000303.jpg,0.111894,0.061885,0.17378,97.06,52.33,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000304.jpg,0.11255,0.060304,0.172855,97.09,52.31,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000305.jpg,0.111359,0.060961,0.17232,97.21,52.35,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000306.jpg,0.11026,0.063045,0.173306,97.13,52.19,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000307.jpg,0.109692,0.065,0.174692,97.22,52.11,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000308.jpg,0.109564,0.065068,0.174632,97.18,52.15,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000309.jpg,0.108911,0.062159,0.17107,97.06,51.99,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000310.jpg,0.108915,0.062265,0.171179,97.12,52.11,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000311.jpg,0.109083,0.062601,0.171684,97.19,52.18,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000312.jpg,0.109724,0.064097,0.173821,97.18,52.09,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000313.jpg,0.107432,0.066611,0.174044,97.29,51.96,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000314.jpg,0.107249,0.067387,0.174636,96.96,51.85,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000315.jpg,0.107099,0.067799,0.174897,96.48,51.7,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000316.jpg,0.107279,0.063962,0.171241,96.08,51.72,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000317.jpg,0.107144,0.063078,0.170222,96.16,51.75,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000318.jpg,0.107372,0.062992,0.170365,96.28,51.75,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000319.jpg,0.107039,0.064213,0.171252,96.59,51.79,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000320.jpg,0.107547,0.065151,0.172698,96.78,51.82,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000321.jpg,0.107306,0.066447,0.173753,97.08,51.78,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000322.jpg,0.107879,0.062984,0.170863,97.16,51.83,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000323.jpg,0.107971,0.062156,0.170127,97.34,51.9,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000324.jpg,0.107875,0.065211,0.173086,97.35,51.91,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000325.jpg,0.107987,0.069409,0.177396,97.45,51.78,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000326.jpg,0.107828,0.067904,0.175732,97.35,51.69,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000327.jpg,0.10721,0.070905,0.178115,97.33,51.67,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000328.jpg,0.108892,0.066845,0.175737,97.04,51.71,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000329.jpg,0.108168,0.060955,0.169123,96.66,51.69,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000330.jpg,0.112218,0.113958,0.226176,95.41,52.13,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000331.jpg,0.113043,0.070292,0.183335,95.65,52.19,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000332.jpg,0.112868,0.07316,0.186027,96.11,52.18,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000333.jpg,0.111669,0.070887,0.182557,96.72,52.12,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000334.jpg,0.11216,0.066583,0.178743,97.0,52.18,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000335.jpg,0.111569,0.061266,0.172835,97.13,52.17,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000336.jpg,0.110606,0.06541,0.176017,97.13,52.1,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000337.jpg,0.108953,0.071106,0.180059,97.27,51.93,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000338.jpg,0.108976,0.071875,0.18085,97.36,51.92,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000339.jpg,0.108349,0.065415,0.173764,97.46,51.95,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000340.jpg,0.108806,0.064443,0.173249,97.5,51.92,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000341.jpg,0.107976,0.066757,0.174733,97.69,51.88,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000342.jpg,0.10832,0.07223,0.18055,97.63,51.93,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000343.jpg,0.108008,0.067045,0.175053,97.48,51.86,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000344.jpg,0.108707,0.069722,0.178429,97.44,51.95,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000345.jpg,0.107964,0.06708,0.175044,97.53,51.9,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000346.jpg,0.108733,0.062462,0.171194,97.56,51.95,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000347.jpg,0.108743,0.06143,0.170172,97.54,51.99,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000348.jpg,0.108055,0.069945,0.178,97.36,51.99,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000349.jpg,0.108354,0.07185,0.180204,97.27,51.91,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000350.jpg,0.108481,0.067292,0.175773,97.18,51.94,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000351.jpg,0.10862,0.061618,0.170239,97.23,51.98,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000352.jpg,0.108873,0.063048,0.171921,97.01,51.96,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000353.jpg,0.108212,0.065329,0.173542,97.04,51.79,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000354.jpg,0.108432,0.062857,0.171288,96.79,51.74,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000355.jpg,0.1085,0.069032,0.177532,95.83,51.68,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000356.jpg,0.108787,0.070134,0.178921,95.36,51.66,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000357.jpg,0.108506,0.064807,0.173313,95.25,51.65,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000358.jpg,0.108227,0.065134,0.173362,95.12,51.56,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000359.jpg,0.108201,0.064504,0.172705,94.96,51.53,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000360.jpg,0.113353,0.126607,0.239961,95.79,52.05,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000361.jpg,0.112115,0.077108,0.189224,96.43,52.16,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000362.jpg,0.111545,0.07009,0.181636,96.08,52.08,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000363.jpg,0.11115,0.071026,0.182176,96.0,52.12,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000364.jpg,0.111646,0.067385,0.179031,95.71,52.02,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000365.jpg,0.110503,0.069908,0.180412,95.84,51.94,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000366.jpg,0.111181,0.063125,0.174307,95.81,51.93,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000367.jpg,0.110193,0.057738,0.167931,96.1,52.0,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000368.jpg,0.110223,0.064189,0.174413,96.27,52.15,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000369.jpg,0.110241,0.062417,0.172658,95.85,51.89,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000370.jpg,0.109858,0.063173,0.173031,95.17,51.9,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000371.jpg,0.110091,0.060048,0.170139,95.09,51.86,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000372.jpg,0.11068,0.060056,0.170736,94.92,51.84,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000373.jpg,0.110416,0.060837,0.171253,95.82,51.97,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000374.jpg,0.110712,0.064694,0.175406,95.66,52.0,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000375.jpg,0.110455,0.059625,0.17008,95.41,51.91,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000376.jpg,0.111462,0.059985,0.171447,95.43,52.08,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000377.jpg,0.111099,0.063607,0.174706,96.01,52.15,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000378.jpg,0.111765,0.058141,0.169906,96.25,52.27,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000379.jpg,0.111474,0.054412,0.165886,96.19,52.22,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000380.jpg,0.112163,0.060055,0.172217,96.05,52.14,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000381.jpg,0.11211,0.056232,0.168342,96.19,52.12,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000382.jpg,0.112133,0.055686,0.16782,96.35,52.21,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000383.jpg,0.111764,0.056516,0.16828,96.41,52.19,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000384.jpg,0.111496,0.057795,0.169291,96.32,52.26,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000385.jpg,0.111102,0.055888,0.16699,96.43,52.2,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000386.jpg,0.111241,0.055325,0.166566,96.57,52.3,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000387.jpg,0.112254,0.053514,0.165767,96.24,52.27,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000388.jpg,0.112335,0.06391,0.176245,95.7,52.27,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000389.jpg,0.111913,0.073321,0.185234,96.28,52.34,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000390.jpg,0.114263,0.120895,0.235158,94.49,52.13,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000391.jpg,0.114475,0.065241,0.179716,94.54,52.29,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000392.jpg,0.114827,0.063756,0.178583,94.35,52.37,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000393.jpg,0.11451,0.067604,0.182114,94.66,52.32,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000394.jpg,0.113886,0.066428,0.180315,95.7,52.35,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000395.jpg,0.112972,0.0592,0.172172,95.59,52.14,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000396.jpg,0.112095,0.064872,0.176967,95.63,52.12,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000397.jpg,0.111275,0.062221,0.173496,96.1,52.01,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000398.jpg,0.111213,0.061576,0.172789,96.0,51.96,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000399.jpg,0.110617,0.071837,0.182454,96.04,51.93,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000400.jpg,0.110827,0.064448,0.175275,95.88,51.85,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000401.jpg,0.111508,0.054343,0.165851,95.82,51.95,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000402.jpg,0.112258,0.050211,0.162469,96.09,52.08,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000403.jpg,0.112743,0.057916,0.17066,95.46,52.01,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000404.jpg,0.112861,0.057951,0.170812,94.69,51.98,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000405.jpg,0.111889,0.060688,0.172576,94.61,51.88,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000406.jpg,0.111772,0.054837,0.166609,94.32,51.83,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000407.jpg,0.111857,0.061397,0.173253,94.1,51.78,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000408.jpg,0.112475,0.061414,0.173889,93.94,51.7,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000409.jpg,0.110871,0.064473,0.175344,92.94,51.71,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000410.jpg,0.110417,0.055495,0.165912,94.05,51.61,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000411.jpg,0.110305,0.059918,0.170224,94.18,51.87,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000412.jpg,0.109743,0.060949,0.170693,94.86,51.9,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000413.jpg,0.110485,0.059074,0.169559,94.6,51.92,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000414.jpg,0.110856,0.062264,0.173119,94.71,51.85,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000415.jpg,0.111234,0.056543,0.167777,94.62,51.91,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000416.jpg,0.111723,0.053771,0.165494,94.64,51.88,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000417.jpg,0.112581,0.052581,0.165162,94.65,51.89,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000418.jpg,0.112405,0.053585,0.16599,95.25,52.03,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000419.jpg,0.112959,0.054365,0.167324,94.75,52.03,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000420.jpg,0.115547,0.12118,0.236727,93.8,52.29,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000421.jpg,0.116689,0.056494,0.173183,93.57,52.38,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000422.jpg,0.115513,0.057867,0.17338,93.36,52.18,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000423.jpg,0.115462,0.055627,0.171089,93.07,52.12,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000424.jpg,0.115243,0.052093,0.167336,92.97,52.1,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000425.jpg,0.116004,0.053245,0.169249,92.92,52.11,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000426.jpg,0.115709,0.048852,0.164561,92.9,52.03,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000427.jpg,0.114356,0.053628,0.167984,92.94,51.84,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000428.jpg,0.114063,0.062168,0.17623,92.85,51.78,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000429.jpg,0.113278,0.049585,0.162863,92.71,51.62,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000430.jpg,0.113841,0.058708,0.172548,92.66,51.63,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000431.jpg,0.113718,0.05645,0.170168,92.72,51.57,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000432.jpg,0.11452,0.059556,0.174077,93.42,51.74,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000433.jpg,0.114887,0.055257,0.170144,93.99,51.83,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000434.jpg,0.115178,0.056266,0.171443,94.55,51.99,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000435.jpg,0.115159,0.054014,0.169173,94.8,52.08,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000436.jpg,0.114887,0.055179,0.170067,94.63,52.01,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000437.jpg,0.11565,0.060547,0.176197,94.27,51.98,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000438.jpg,0.114996,0.060331,0.175327,93.72,51.94,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000439.jpg,0.11507,0.057795,0.172865,93.54,51.96,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000440.jpg,0.114884,0.05533,0.170214,93.3,51.91,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000441.jpg,0.114561,0.059082,0.173643,93.39,52.01,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000442.jpg,0.114262,0.0574,0.171662,94.18,52.09,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000443.jpg,0.115295,0.054603,0.169898,94.56,52.27,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000444.jpg,0.115233,0.055995,0.171228,93.96,52.23,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000445.jpg,0.116279,0.057529,0.173808,93.5,52.28,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000446.jpg,0.115027,0.054691,0.169718,93.71,52.14,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000447.jpg,0.114766,0.054318,0.169084,93.84,52.17,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000448.jpg,0.114359,0.050935,0.165295,93.98,52.17,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000449.jpg,0.115103,0.054507,0.16961,94.02,52.33,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000450.jpg,0.12274,0.134282,0.257021,96.18,53.3,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000451.jpg,0.122637,0.039203,0.16184,96.32,53.24,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000452.jpg,0.121851,0.051273,0.173123,96.33,53.29,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000453.jpg,0.121075,0.057412,0.178487,96.31,53.24,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000454.jpg,0.120885,0.056849,0.177734,96.13,53.16,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000455.jpg,0.120403,0.049854,0.170257,96.16,53.12,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000456.jpg,0.12033,0.043362,0.163692,96.27,53.12,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000457.jpg,0.120084,0.048848,0.168932,96.53,53.08,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000458.jpg,0.119801,0.048314,0.168115,96.49,53.05,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000459.jpg,0.119106,0.050169,0.169275,96.37,52.94,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
frame_000460.jpg,0.119334,0.050125,0.169459,95.99,52.85,072259-00066-M-0002,072259-00066-M-0002_activity_results.csv
